Date,SMA_20,SMA_50,EMA_20,RSI,MACD,MACD_Signal,BB_Upper,BB_Middle,BB_Lower,Stoch_K,Stoch_D
2024-02-05,206.7140007019043,229.52019958496095,204.01021197317067,18.264979964890628,-14.073483856951015,-12.452031583300903,244.7792372155518,206.7140007019043,168.6487641882568,14.138821789218294,17.216177366620702
2024-02-06,203.94650115966797,228.5379995727539,202.20923998558447,24.995896490829352,-13.823043297333271,-12.726233926107378,239.66008943884816,203.94650115966797,168.2329128804878,23.580298157891104,18.598064672934047
2024-02-07,201.57750091552734,227.58059967041015,200.81597920896257,29.648237609773247,-13.271467207717023,-12.83528058242931,234.83002237847694,201.57750091552734,168.32497945257774,29.376033685579863,22.36505121089644
2024-02-08,199.3585006713867,226.65019958496094,199.74398095654647,31.562647316819934,-12.530130530091839,-12.774250571961815,229.27356645000344,199.3585006713867,169.44343489276997,34.003272134154585,28.986534659208534
2024-02-09,197.6760009765625,225.58719970703126,199.15598346775334,37.715765141189976,-11.486630866545397,-12.516726630878532,224.63193128968868,197.6760009765625,170.72007066343633,45.669323563302726,36.34954312767908
2024-02-12,196.13800125122071,224.46699981689454,198.10589026918754,34.34193555283595,-10.972132682550921,-12.20780784121301,221.45801122925764,196.13800125122071,170.8179912731838,34.78263507789994,38.15174359178577
2024-02-13,194.34350128173827,223.34579986572265,196.76437731711832,32.966094886112586,-10.77186056221231,-11.92061838541287,217.5704001592396,194.34350128173827,171.11660240423694,42.20143882835385,40.88446582318553
2024-02-14,193.00150146484376,222.3433999633789,195.99729440252298,56.156337941559876,-10.11806471121136,-11.560107650572569,214.07067686906336,193.00150146484376,171.93232606062415,64.1686570983008,47.05091033485155
2024-02-15,192.43000106811525,221.64079986572267,196.42136131163912,64.21486992579182,-8.554002476360637,-10.958886615730183,211.90264402451433,192.43000106811525,172.95735811171616,98.33781305720068,68.23596966128513
2024-02-16,191.81800079345703,220.86539978027344,196.75742184845845,58.45836501514857,-7.271002121690003,-10.221309716922148,209.3482751159341,191.81800079345703,174.28772647097998,88.56533806124538,83.69060273891564
2024-02-20,191.06600036621094,219.9531997680664,196.47195257782775,51.84366812340298,-6.676731359120737,-9.512394045361866,206.71879769940324,191.06600036621094,175.41320303301865,66.58379815919217,84.49564975921277
2024-02-21,190.34750061035157,218.99579986572266,196.3098622630309,56.73146796836847,-6.054475921569406,-8.820810420603374,203.64984050690515,190.34750061035157,177.045160713798,70.17048009909533,75.10653877317765
2024-02-22,189.8265007019043,218.06720001220702,196.41463763437173,57.54900230511903,-5.287358736603437,-8.114120083803387,200.870293474017,189.8265007019043,178.78270792979163,79.54547671246821,72.09991832358526
2024-02-23,190.29350051879882,217.1117999267578,195.99133892830807,53.32133168828746,-5.06004650739348,-7.503305368521406,200.834435462739,190.29350051879882,179.75256557485864,60.22728873678267,69.98108184944876
2024-02-26,191.10100021362305,216.35959991455078,196.31597273480105,64.86223072075882,-4.231582564418574,-6.84896080770084,201.84250777247843,191.10100021362305,180.35949265476768,85.53336674731314,75.10204406552135
2024-02-27,191.54100036621094,215.5683999633789,196.6411177817285,62.614233693897525,-3.5079530320957986,-6.180759252579833,202.9530276720718,191.54100036621094,180.12897306035006,75.01060449864588,73.59041999424726
2024-02-28,192.06350021362306,214.5881997680664,197.15529640119559,62.504314790203566,-2.716756835065098,-5.487958769076886,204.40410136129017,192.06350021362306,179.72289906595594,84.84456370851505,81.79617831815804
2024-02-29,192.79300079345703,213.55579986572266,197.60526863754004,61.000006539481056,-2.078676190533116,-4.806102253368132,205.65922379357335,192.79300079345703,179.9267777933407,84.16347232534416,81.3395468441684
2024-03-01,193.48200073242188,212.56699981689454,198.0847668044075,58.59715136404937,-1.494440497656086,-4.143769902225722,206.9243847664873,193.48200073242188,180.03961669835647,87.39886751099921,85.46896784828617
2024-03-04,193.49350051879884,211.18539978027343,197.13764609823997,50.008084864664305,-2.1763704761979454,-3.750290017020167,206.91619302898704,193.49350051879884,180.07080800861064,25.670486884524905,65.74427557362277
2024-03-05,193.47750091552734,209.85739990234376,195.5759660406137,47.480798763920475,-3.2761570610862236,-3.655463425833379,206.96321048506337,193.47750091552734,179.99179134599132,11.30930541205276,41.45955326919231
